!9/13/2017.11:18:21.AM
!RF.CORRECTION: 12.TERM.CAL
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S11               	S12               	S21               	S22               
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG.PHASE      	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	PHASE3.DEG	FREQ4.GHZ	LOGMAG4
577	0.053456436	-3.024970E+001	0.053456436	-6.155788E+001	0.053456436	-2.824877E+000	149.7580000	0.053456436	-2.105278E+001
578	0.053826978	-3.024340E+001	0.053826978	-6.174002E+001	0.053826978	-2.776570E+000	149.4448000	0.053826978	-2.095772E+001
579	0.054200089	-3.021447E+001	0.054200089	-6.150717E+001	0.054200089	-2.725769E+000	149.1385000	0.054200089	-2.085859E+001
580	0.054575786	-3.021550E+001	0.054575786	-6.140839E+001	0.054575786	-2.674534E+000	148.8454000	0.054575786	-2.075440E+001
581	0.054954087	-3.020624E+001	0.054954087	-6.128032E+001	0.054954087	-2.627004E+000	148.5223000	0.054954087	-2.065640E+001
582	0.055335011	-3.018512E+001	0.055335011	-6.134578E+001	0.055335011	-2.572957E+000	148.2203000	0.055335011	-2.056363E+001
583	0.055718575	-3.015955E+001	0.055718575	-6.081458E+001	0.055718575	-2.518167E+000	147.9013000	0.055718575	-2.046223E+001
584	0.056104798	-3.011881E+001	0.056104798	-6.113015E+001	0.056104798	-2.466878E+000	147.6046000	0.056104798	-2.035706E+001
585	0.056493697	-3.011128E+001	0.056493697	-6.074700E+001	0.056493697	-2.409006E+000	147.2708000	0.056493697	-2.024946E+001
586	0.056885293	-3.008999E+001	0.056885293	-6.081110E+001	0.056885293	-2.355380E+000	146.9796000	0.056885293	-2.014736E+001
587	0.057279603	-3.009175E+001	0.057279603	-6.051505E+001	0.057279603	-2.300761E+000	146.6098000	0.057279603	-2.004166E+001
588	0.057676646	-3.005443E+001	0.057676646	-6.059977E+001	0.057676646	-2.245353E+000	146.2840000	0.057676646	-1.992980E+001
589	0.058076442	-3.004300E+001	0.058076442	-6.050531E+001	0.058076442	-2.187473E+000	145.9587000	0.058076442	-1.982010E+001
590	0.058479008	-3.001890E+001	0.058479008	-6.023175E+001	0.058479008	-2.128284E+000	145.5634000	0.058479008	-1.971492E+001
591	0.058884366	-3.000860E+001	0.058884366	-6.016844E+001	0.058884366	-2.066186E+000	145.2290000	0.058884366	-1.960935E+001
592	0.059292532	-2.999006E+001	0.059292532	-6.003796E+001	0.059292532	-2.008570E+000	144.8526000	0.059292532	-1.949960E+001
593	0.059703529	-2.996332E+001	0.059703529	-5.980846E+001	0.059703529	-1.946376E+000	144.4976000	0.059703529	-1.938058E+001
594	0.060117374	-2.995650E+001	0.060117374	-5.985124E+001	0.060117374	-1.886557E+000	144.1458000	0.060117374	-1.926499E+001
595	0.060534087	-2.992827E+001	0.060534087	-5.958088E+001	0.060534087	-1.821296E+000	143.7764000	0.060534087	-1.916123E+001
596	0.060953690	-2.992885E+001	0.060953690	-5.956639E+001	0.060953690	-1.760879E+000	143.4159000	0.060953690	-1.904433E+001
597	0.061376201	-2.988713E+001	0.061376201	-5.943879E+001	0.061376201	-1.693216E+000	143.0484000	0.061376201	-1.892377E+001
598	0.061801640	-2.989517E+001	0.061801640	-5.921710E+001	0.061801640	-1.632825E+000	142.6535000	0.061801640	-1.880607E+001
599	0.062230029	-2.987595E+001	0.062230029	-5.906822E+001	0.062230029	-1.572072E+000	142.2857000	0.062230029	-1.868317E+001
600	0.062661386	-2.986057E+001	0.062661386	-5.901012E+001	0.062661386	-1.504845E+000	141.8650000	0.062661386	-1.856246E+001
601	0.063095734	-2.986417E+001	0.063095734	-5.884237E+001	0.063095734	-1.441884E+000	141.4495000	0.063095734	-1.843972E+001
602	0.063533093	-2.983269E+001	0.063533093	-5.864861E+001	0.063533093	-1.377203E+000	141.0349000	0.063533093	-1.832368E+001
603	0.063973484	-2.980660E+001	0.063973484	-5.855579E+001	0.063973484	-1.305864E+000	140.6313000	0.063973484	-1.819703E+001
604	0.064416927	-2.977994E+001	0.064416927	-5.835031E+001	0.064416927	-1.232261E+000	140.2060000	0.064416927	-1.805717E+001
605	0.064863443	-2.974529E+001	0.064863443	-5.844550E+001	0.064863443	-1.158482E+000	139.7823000	0.064863443	-1.793911E+001
606	0.065313055	-2.973980E+001	0.065313055	-5.821075E+001	0.065313055	-1.084739E+000	139.3705000	0.065313055	-1.779799E+001
607	0.065765784	-2.971723E+001	0.065765784	-5.801976E+001	0.065765784	-1.007824E+000	138.9347000	0.065765784	-1.767220E+001
608	0.066221650	-2.970038E+001	0.066221650	-5.794511E+001	0.066221650	-9.327512E-001	138.4878000	0.066221650	-1.753105E+001
609	0.066680677	-2.968104E+001	0.066680677	-5.778167E+001	0.066680677	-8.476495E-001	138.0456000	0.066680677	-1.740425E+001
610	0.067142885	-2.966175E+001	0.067142885	-5.769217E+001	0.067142885	-7.655576E-001	137.5590000	0.067142885	-1.726867E+001
611	0.067608298	-2.966881E+001	0.067608298	-5.749008E+001	0.067608298	-6.811672E-001	137.1198000	0.067608298	-1.713151E+001
612	0.068076936	-2.963910E+001	0.068076936	-5.724429E+001	0.068076936	-5.953497E-001	136.6319000	0.068076936	-1.698915E+001
613	0.068548823	-2.960926E+001	0.068548823	-5.705956E+001	0.068548823	-5.013614E-001	136.1393000	0.068548823	-1.685230E+001
614	0.069023980	-2.957707E+001	0.069023980	-5.708611E+001	0.069023980	-4.060436E-001	135.6629000	0.069023980	-1.671303E+001
615	0.069502432	-2.956578E+001	0.069502432	-5.682824E+001	0.069502432	-3.088161E-001	135.1419000	0.069502432	-1.647636E+001
616	0.069984200	-2.954204E+001	0.069984200	-5.663059E+001	0.069984200	-2.081807E-001	134.6409000	0.069984200	-1.642804E+001
617	0.070469307	-2.952563E+001	0.070469307	-5.656747E+001	0.070469307	-1.000543E-001	134.1288000	0.070469307	-1.627850E+001
618	0.070957777	-2.949675E+001	0.070957777	-5.639930E+001	0.070957777	1.465724E-002	133.6093000	0.070957777	-1.613051E+001
619	0.071449633	-2.948008E+001	0.071449633	-5.610922E+001	0.071449633	1.347148E-001	133.0285000	0.071449633	-1.587483E+001
620	0.071944898	-2.941925E+001	0.071944898	-5.610915E+001	0.071944898	2.702011E-001	132.4481000	0.071944898	-1.583824E+001
621	0.072443596	-2.940012E+001	0.072443596	-5.592918E+001	0.072443596	4.143675E-001	131.8638000	0.072443596	-1.568206E+001
622	0.072945751	-2.935450E+001	0.072945751	-5.578469E+001	0.072945751	5.718768E-001	131.1869000	0.072945751	-1.554026E+001
623	0.073451387	-2.932530E+001	0.073451387	-5.548590E+001	0.073451387	7.454681E-001	130.4402000	0.073451387	-1.526983E+001
624	0.073960528	-2.929590E+001	0.073960528	-5.551247E+001	0.073960528	9.594487E-001	129.6568000	0.073960528	-1.522488E+001
625	0.074473197	-2.923237E+001	0.074473197	-5.533595E+001	0.074473197	1.226934E+000	128.6378000	0.074473197	-1.508199E+001
626	0.074989421	-3.487759E+001	0.074989421	-5.518585E+001	0.074989421	3.051489E+000	59.4723700	0.074989421	-1.493730E+001
627	0.075509223	-3.522383E+001	0.075509223	-5.483224E+001	0.075509223	2.980963E+000	56.8629200	0.075509223	-1.467034E+001
628	0.076032628	-3.553839E+001	0.076032628	-5.483516E+001	0.076032628	2.922845E+000	54.3914000	0.076032628	-1.462658E+001
629	0.076559661	-3.585122E+001	0.076559661	-5.471455E+001	0.076559661	2.856395E+000	52.0320300	0.076559661	-1.446528E+001
630	0.077090347	-3.610843E+001	0.077090347	-5.459110E+001	0.077090347	2.789194E+000	49.7671200	0.077090347	-1.431695E+001
631	0.077624712	-3.634266E+001	0.077624712	-5.449368E+001	0.077624712	2.720831E+000	47.6056000	0.077624712	-1.416366E+001
632	0.078162780	-3.654189E+001	0.078162780	-5.430361E+001	0.078162780	2.651873E+000	45.5172700	0.078162780	-1.401290E+001
633	0.078704579	-3.672430E+001	0.078704579	-5.418802E+001	0.078704579	2.581429E+000	43.5510700	0.078704579	-1.385647E+001
634	0.079250133	-3.686713E+001	0.079250133	-5.403676E+001	0.079250133	2.510820E+000	41.6263900	0.079250133	-1.370773E+001
635	0.079799469	-3.698743E+001	0.079799469	-5.380752E+001	0.079799469	2.436183E+000	39.7822800	0.079799469	-1.356095E+001
636	0.080352612	-3.706286E+001	0.080352612	-5.363600E+001	0.080352612	2.368295E+000	38.0126400	0.080352612	-1.340983E+001
637	0.080909590	-3.711592E+001	0.080909590	-5.350726E+001	0.080909590	2.295499E+000	36.2676900	0.080909590	-1.326905E+001
638	0.081470428	-3.721548E+001	0.081470428	-5.339627E+001	0.081470428	2.220178E+000	34.6296400	0.081470428	-1.312834E+001
639	0.082035154	-3.722114E+001	0.082035154	-5.322293E+001	0.082035154	2.147339E+000	33.0312000	0.082035154	-1.298556E+001
640	0.082603795	-3.718416E+001	0.082603795	-5.309135E+001	0.082603795	2.069237E+000	31.4768700	0.082603795	-1.285462E+001
641	0.083176377	-3.713670E+001	0.083176377	-5.303922E+001	0.083176377	1.993483E+000	29.9932500	0.083176377	-1.273155E+001
642	0.083752928	-3.704399E+001	0.083752928	-5.284153E+001	0.083752928	1.922451E+000	28.5551600	0.083752928	-1.260270E+001
643	0.084333476	-3.698690E+001	0.084333476	-5.276788E+001	0.084333476	1.849615E+000	27.1982100	0.084333476	-1.248238E+001
644	0.084918048	-3.689115E+001	0.084918048	-5.270282E+001	0.084918048	1.776646E+000	25.8873200	0.084918048	-1.237308E+001
645	0.085506671	-3.680569E+001	0.085506671	-5.269670E+001	0.085506671	1.703424E+000	24.6252600	0.085506671	-1.227017E+001
646	0.086099375	-3.670698E+001	0.086099375	-5.249001E+001	0.086099375	1.632106E+000	23.4251400	0.086099375	-1.217766E+001
647	0.086696188	-3.655828E+001	0.086696188	-5.240351E+001	0.086696188	1.562064E+000	22.2557600	0.086696188	-1.208963E+001
648	0.087297137	-3.644051E+001	0.087297137	-5.238234E+001	0.087297137	1.495576E+000	21.1706900	0.087297137	-1.201109E+001
649	0.087902252	-3.633955E+001	0.087902252	-5.224439E+001	0.087902252	1.426818E+000	20.1305800	0.087902252	-1.193781E+001
650	0.088511561	-3.626363E+001	0.088511561	-5.229956E+001	0.088511561	1.360759E+000	19.1513000	0.088511561	-1.187964E+001
651	0.089125094	-3.609719E+001	0.089125094	-5.222100E+001	0.089125094	1.296059E+000	18.1565500	0.089125094	-1.183323E+001
652	0.089742879	-3.597123E+001	0.089742879	-5.213709E+001	0.089742879	1.235032E+000	17.2307900	0.089742879	-1.179489E+001
653	0.090364947	-3.584488E+001	0.090364947	-5.213186E+001	0.090364947	1.171250E+000	16.3576400	0.090364947	-1.176561E+001
654	0.090991327	-3.567560E+001	0.090991327	-5.212866E+001	0.090991327	1.093165E+000	15.2489300	0.090991327	-1.175203E+001
655	0.091622049	-3.559223E+001	0.091622049	-5.220135E+001	0.091622049	1.053446E+000	14.7650900	0.091622049	-1.174445E+001
656	0.092257143	-3.548889E+001	0.092257143	-5.225363E+001	0.092257143	9.946931E-001	13.9944900	0.092257143	-1.174916E+001
657	0.092896639	-3.531809E+001	0.092896639	-5.221997E+001	0.092896639	9.360126E-001	13.2611100	0.092896639	-1.176784E+001
658	0.093540567	-3.520645E+001	0.093540567	-5.229411E+001	0.093540567	8.542609E-001	12.2656400	0.093540567	-1.179794E+001
659	0.094188960	-3.510571E+001	0.094188960	-5.236481E+001	0.094188960	8.267211E-001	11.8920100	0.094188960	-1.183118E+001
660	0.094841846	-3.498557E+001	0.094841846	-5.239880E+001	0.094841846	7.690502E-001	11.2447800	0.094841846	-1.187912E+001
661	0.095499259	-3.488300E+001	0.095499259	-5.246240E+001	0.095499259	7.122297E-001	10.6443800	0.095499259	-1.193915E+001
662	0.096161228	-3.472111E+001	0.096161228	-5.255375E+001	0.096161228	6.198329E-001	9.9252800	0.096161228	-1.200029E+001
663	0.096827786	-3.464007E+001	0.096827786	-5.259441E+001	0.096827786	5.985606E-001	9.4614080	0.096827786	-1.207308E+001
664	0.097498964	-3.451031E+001	0.097498964	-5.282969E+001	0.097498964	5.387774E-001	8.8987230	0.097498964	-1.215650E+001
665	0.098174794	-3.442666E+001	0.098174794	-5.275857E+001	0.098174794	4.811833E-001	8.3232400	0.098174794	-1.224084E+001
666	0.098855309	-3.427514E+001	0.098855309	-5.299710E+001	0.098855309	3.800398E-001	7.7486540	0.098855309	-1.233384E+001
667	0.099540542	-3.418114E+001	0.099540542	-5.300303E+001	0.099540542	3.557154E-001	7.3038020	0.099540542	-1.243826E+001
668	0.100230524	-3.405564E+001	0.100230524	-5.316079E+001	0.100230524	2.872129E-001	6.8225940	0.100230524	-1.253936E+001
669	0.100925289	-3.394353E+001	0.100925289	-5.335735E+001	0.100925289	2.129000E-001	6.4229890	0.100925289	-1.264627E+001
670	0.101624869	-3.381682E+001	0.101624869	-5.350257E+001	0.101624869	7.470422E-002	6.0938980	0.101624869	-1.275626E+001
671	0.102329299	-3.371381E+001	0.102329299	-5.358353E+001	0.102329299	6.025369E-002	5.7160940	0.102329299	-1.287018E+001
672	0.103038612	-3.361200E+001	0.103038612	-5.371969E+001	0.103038612	-2.279485E-002	5.4409750	0.103038612	-1.298963E+001
673	0.103752842	-3.350946E+001	0.103752842	-5.398388E+001	0.103752842	-1.156154E-001	5.1658830	0.103752842	-1.311253E+001
674	0.104472022	-3.338148E+001	0.104472022	-5.411629E+001	0.104472022	-2.725072E-001	4.8946940	0.104472022	-1.323148E+001
675	0.105196187	-3.327479E+001	0.105196187	-5.432895E+001	0.105196187	-3.071827E-001	4.6221990	0.105196187	-1.335320E+001
676	0.105925373	-3.317146E+001	0.105925373	-5.447794E+001	0.105925373	-4.130438E-001	4.3694930	0.105925373	-1.347490E+001
677	0.106659612	-3.304908E+001	0.106659612	-5.458738E+001	0.106659612	-5.254830E-001	4.0885280	0.106659612	-1.359285E+001
678	0.107398941	-3.292674E+001	0.107398941	-5.477532E+001	0.107398941	-7.153798E-001	3.8240260	0.107398941	-1.371572E+001
679	0.108143395	-3.282192E+001	0.108143395	-5.490249E+001	0.108143395	-7.691748E-001	3.5515230	0.108143395	-1.383759E+001
680	0.108893009	-3.270601E+001	0.108893009	-5.503340E+001	0.108893009	-8.909068E-001	3.3441770	0.108893009	-1.396018E+001
681	0.109647820	-3.257735E+001	0.109647820	-5.514787E+001	0.109647820	-1.028465E+000	3.1256530	0.109647820	-1.408115E+001
682	0.110407862	-3.247193E+001	0.110407862	-5.534332E+001	0.110407862	-1.220040E+000	2.8448340	0.110407862	-1.420122E+001
683	0.111173173	-3.235654E+001	0.111173173	-5.550430E+001	0.111173173	-1.340082E+000	2.7051760	0.111173173	-1.431622E+001
684	0.111943788	-3.226587E+001	0.111943788	-5.564905E+001	0.111943788	-1.462655E+000	2.5451510	0.111943788	-1.443628E+001
685	0.112719746	-3.214403E+001	0.112719746	-5.581558E+001	0.112719746	-1.617143E+000	2.3710810	0.112719746	-1.455759E+001
686	0.113501082	-3.202089E+001	0.113501082	-5.609137E+001	0.113501082	-1.779974E+000	2.1772750	0.113501082	-1.473611E+001
687	0.114287833	-3.191318E+001	0.114287833	-5.628201E+001	0.114287833	-1.949334E+000	1.9787890	0.114287833	-1.477077E+001
688	0.115080039	-3.180929E+001	0.115080039	-5.649852E+001	0.115080039	-2.122108E+000	1.7435130	0.115080039	-1.488251E+001
689	0.115877736	-3.169306E+001	0.115877736	-5.635881E+001	0.115877736	-2.305725E+000	1.5023110	0.115877736	-1.498749E+001
690	0.116680962	-3.160061E+001	0.116680962	-5.665290E+001	0.116680962	-2.489542E+000	1.2391260	0.116680962	-1.517169E+001
691	0.117489755	-3.146712E+001	0.117489755	-5.686810E+001	0.117489755	-2.676042E+000	0.9473141	0.117489755	-1.519094E+001
692	0.118304156	-3.135610E+001	0.118304156	-5.697185E+001	0.118304156	-2.875723E+000	0.6541121	0.118304156	-1.529634E+001
693	0.119124201	-3.126439E+001	0.119124201	-5.716865E+001	0.119124201	-3.076166E+000	0.3730316	0.119124201	-1.539034E+001
694	0.119949930	-3.114376E+001	0.119949930	-5.741199E+001	0.119949930	-3.288098E+000	0.0549507	0.119949930	-1.557968E+001
695	0.120781384	-3.105291E+001	0.120781384	-5.744515E+001	0.120781384	-3.500858E+000	-0.2350637	0.120781384	-1.558088E+001
696	0.121618600	-3.096033E+001	0.121618600	-5.750966E+001	0.121618600	-3.722512E+000	-0.5619266	0.121618600	-1.567237E+001
697	0.122461620	-3.083099E+001	0.122461620	-5.786910E+001	0.122461620	-3.957556E+000	-0.8949111	0.122461620	-1.576254E+001
698	0.123310483	-3.074134E+001	0.123310483	-5.784668E+001	0.123310483	-4.196053E+000	-1.2404070	0.123310483	-1.592384E+001
699	0.124165231	-3.064257E+001	0.124165231	-5.812399E+001	0.124165231	-4.427072E+000	-1.6318590	0.124165231	-1.593520E+001
700	0.125025903	-3.054415E+001	0.125025903	-5.820696E+001	0.125025903	-4.660979E+000	-2.0377860	0.125025903	-1.601315E+001
701	0.125892541	-3.046544E+001	0.125892541	-5.830650E+001	0.125892541	-4.899618E+000	-2.4726360	0.125892541	-1.609352E+001
702	0.126765187	-3.035870E+001	0.126765187	-5.862484E+001	0.126765187	-5.151346E+000	-2.8817130	0.126765187	-1.616959E+001
703	0.127643881	-3.026384E+001	0.127643881	-5.882008E+001	0.127643881	-5.395000E+000	-3.3681090	0.127643881	-1.624641E+001
704	0.128528666	-3.017329E+001	0.128528666	-5.883488E+001	0.128528666	-5.643728E+000	-3.8255400	0.128528666	-1.631254E+001
705	0.129419584	-3.008175E+001	0.129419584	-5.860241E+001	0.129419584	-5.884213E+000	-4.2906560	0.129419584	-1.638651E+001
706	0.130316678	-3.000123E+001	0.130316678	-5.906288E+001	0.130316678	-6.123219E+000	-4.7742390	0.130316678	-1.645023E+001
707	0.131219990	-2.991832E+001	0.131219990	-5.920971E+001	0.131219990	-6.360757E+000	-5.2588900	0.131219990	-1.651933E+001
708	0.132129563	-2.983064E+001	0.132129563	-5.918143E+001	0.132129563	-6.594921E+000	-5.7125520	0.132129563	-1.658345E+001
709	0.133045442	-2.973747E+001	0.133045442	-5.941436E+001	0.133045442	-6.837835E+000	-6.2166070	0.133045442	-1.663988E+001
710	0.133967669	-2.965791E+001	0.133967669	-5.952729E+001	0.133967669	-7.060938E+000	-6.6947680	0.133967669	-1.669510E+001
711	0.134896288	-2.958194E+001	0.134896288	-5.953430E+001	0.134896288	-7.286766E+000	-7.1473980	0.134896288	-1.674959E+001
712	0.135831345	-2.949379E+001	0.135831345	-5.978785E+001	0.135831345	-7.521830E+000	-7.6600700	0.135831345	-1.680053E+001
713	0.136772883	-2.941242E+001	0.136772883	-6.004410E+001	0.136772883	-7.741747E+000	-8.1456120	0.136772883	-1.685671E+001
714	0.137720947	-2.933152E+001	0.137720947	-6.008118E+001	0.137720947	-7.965778E+000	-8.6331570	0.137720947	-1.690168E+001
715	0.138675583	-2.926512E+001	0.138675583	-6.021938E+001	0.138675583	-8.179430E+000	-9.1306680	0.138675583	-1.695111E+001
716	0.139636836	-2.916348E+001	0.139636836	-6.029271E+001	0.139636836	-8.398073E+000	-9.5907510	0.139636836	-1.699290E+001
717	0.140604752	-2.911181E+001	0.140604752	-6.041474E+001	0.140604752	-8.612870E+000	-10.1157600	0.140604752	-1.703248E+001
718	0.141579378	-2.902590E+001	0.141579378	-6.062568E+001	0.141579378	-8.829262E+000	-10.6007600	0.141579378	-1.707272E+001
719	0.142560759	-2.895602E+001	0.142560759	-6.073052E+001	0.142560759	-9.040356E+000	-11.0866100	0.142560759	-1.711067E+001
720	0.143548943	-2.889035E+001	0.143548943	-6.093414E+001	0.143548943	-9.258019E+000	-11.5588200	0.143548943	-1.714408E+001
721	0.144543977	-2.880098E+001	0.144543977	-6.114453E+001	0.144543977	-9.455816E+000	-12.0435600	0.144543977	-1.718517E+001
722	0.145545908	-2.873955E+001	0.145545908	-6.122483E+001	0.145545908	-9.659420E+000	-12.5306800	0.145545908	-1.721851E+001
723	0.146554784	-2.867601E+001	0.146554784	-6.150387E+001	0.146554784	-9.864074E+000	-13.0087700	0.146554784	-1.724219E+001
724	0.147570653	-2.860095E+001	0.147570653	-6.123870E+001	0.147570653	-1.006675E+001	-13.5071400	0.147570653	-1.727640E+001
725	0.148593564	-2.852001E+001	0.148593564	-6.145722E+001	0.148593564	-1.026170E+001	-13.9949300	0.148593564	-1.730552E+001
726	0.149623566	-2.845533E+001	0.149623566	-6.141169E+001	0.149623566	-1.046179E+001	-14.4815200	0.149623566	-1.733088E+001
727	0.150660707	-2.839031E+001	0.150660707	-6.180486E+001	0.150660707	-1.064739E+001	-14.9529700	0.150660707	-1.735105E+001
728	0.151705037	-2.831302E+001	0.151705037	-6.185684E+001	0.151705037	-1.083340E+001	-15.3972300	0.151705037	-1.737319E+001
729	0.152756606	-2.827146E+001	0.152756606	-6.201870E+001	0.152756606	-1.101927E+001	-15.8883100	0.152756606	-1.739205E+001
730	0.153815464	-2.819697E+001	0.153815464	-6.216133E+001	0.153815464	-1.120089E+001	-16.2997800	0.153815464	-1.741037E+001
731	0.154881662	-2.812766E+001	0.154881662	-6.218127E+001	0.154881662	-1.138024E+001	-16.7294600	0.154881662	-1.742812E+001
732	0.155955250	-2.806377E+001	0.155955250	-6.244364E+001	0.155955250	-1.155930E+001	-17.1837500	0.155955250	-1.743754E+001
733	0.157036280	-2.800354E+001	0.157036280	-6.248152E+001	0.157036280	-1.173229E+001	-17.6433100	0.157036280	-1.745811E+001
734	0.158124804	-2.794015E+001	0.158124804	-6.252691E+001	0.158124804	-1.191148E+001	-18.0956400	0.158124804	-1.746714E+001
735	0.159220873	-2.787737E+001	0.159220873	-6.266232E+001	0.159220873	-1.208600E+001	-18.4949400	0.159220873	-1.747566E+001
736	0.160324539	-2.782303E+001	0.160324539	-6.271174E+001	0.160324539	-1.225596E+001	-18.9279400	0.160324539	-1.748429E+001
737	0.161435856	-2.776301E+001	0.161435856	-6.273450E+001	0.161435856	-1.242481E+001	-19.3562300	0.161435856	-1.749095E+001
738	0.162554876	-2.769256E+001	0.162554876	-6.311070E+001	0.162554876	-1.259131E+001	-19.7820500	0.162554876	-1.749936E+001
739	0.163681652	-2.763340E+001	0.163681652	-6.304397E+001	0.163681652	-1.275905E+001	-20.2089600	0.163681652	-1.750103E+001
740	0.164816239	-2.757463E+001	0.164816239	-6.290112E+001	0.164816239	-1.293181E+001	-20.6337300	0.164816239	-1.750523E+001
741	0.165958691	-2.750261E+001	0.165958691	-6.322371E+001	0.165958691	-1.308631E+001	-21.0451700	0.165958691	-1.750588E+001
742	0.167109061	-2.742911E+001	0.167109061	-6.321839E+001	0.167109061	-1.324481E+001	-21.5029900	0.167109061	-1.750710E+001
743	0.168267406	-2.736442E+001	0.168267406	-6.325797E+001	0.168267406	-1.340230E+001	-21.9141300	0.168267406	-1.750417E+001
744	0.169433780	-2.730318E+001	0.169433780	-6.336498E+001	0.169433780	-1.356093E+001	-22.3268200	0.169433780	-1.750107E+001
745	0.170608239	-2.722491E+001	0.170608239	-6.356335E+001	0.170608239	-1.371732E+001	-22.8122300	0.170608239	-1.749812E+001
746	0.171790839	-2.717213E+001	0.171790839	-6.361214E+001	0.171790839	-1.386881E+001	-23.2796500	0.171790839	-1.749197E+001
747	0.172981636	-2.711762E+001	0.172981636	-6.387611E+001	0.172981636	-1.402158E+001	-23.7879200	0.172981636	-1.748605E+001
748	0.174180687	-2.706023E+001	0.174180687	-6.381832E+001	0.174180687	-1.418353E+001	-24.2214100	0.174180687	-1.748096E+001
749	0.175388050	-2.700109E+001	0.175388050	-6.394243E+001	0.175388050	-1.433898E+001	-24.6363200	0.175388050	-1.747275E+001
750	0.176603782	-2.693708E+001	0.176603782	-6.436704E+001	0.176603782	-1.449076E+001	-25.0461600	0.176603782	-1.745591E+001
751	0.177827941	-2.686358E+001	0.177827941	-6.412871E+001	0.177827941	-1.463256E+001	-25.5169200	0.177827941	-1.745217E+001
752	0.179060585	-2.680782E+001	0.179060585	-6.417948E+001	0.179060585	-1.477951E+001	-25.9696600	0.179060585	-1.743914E+001
753	0.180301774	-2.672749E+001	0.180301774	-6.475602E+001	0.180301774	-1.493080E+001	-26.4212000	0.180301774	-1.742772E+001
754	0.181551566	-2.666877E+001	0.181551566	-6.471675E+001	0.181551566	-1.507569E+001	-26.8963000	0.181551566	-1.741123E+001
755	0.182810022	-2.661341E+001	0.182810022	-6.465148E+001	0.182810022	-1.522599E+001	-27.3481000	0.182810022	-1.739091E+001
756	0.184077200	-2.655057E+001	0.184077200	-6.496754E+001	0.184077200	-1.537412E+001	-27.8112500	0.184077200	-1.737854E+001
757	0.185353162	-2.648098E+001	0.185353162	-6.481595E+001	0.185353162	-1.552605E+001	-28.2772800	0.185353162	-1.736652E+001
758	0.186637969	-2.643208E+001	0.186637969	-6.505949E+001	0.186637969	-1.567602E+001	-28.7032200	0.186637969	-1.734501E+001
759	0.187931682	-2.638049E+001	0.187931682	-6.454658E+001	0.187931682	-1.582454E+001	-29.1048500	0.187931682	-1.732988E+001
760	0.189234362	-2.632056E+001	0.189234362	-6.520771E+001	0.189234362	-1.596561E+001	-29.5829700	0.189234362	-1.731198E+001
761	0.190546072	-2.626695E+001	0.190546072	-6.514037E+001	0.190546072	-1.610921E+001	-30.0426000	0.190546072	-1.728704E+001
762	0.191866874	-2.619765E+001	0.191866874	-6.509332E+001	0.191866874	-1.625098E+001	-30.5129700	0.191866874	-1.726726E+001
763	0.193196832	-2.612486E+001	0.193196832	-6.516492E+001	0.193196832	-1.638442E+001	-30.9531400	0.193196832	-1.724176E+001
764	0.194536008	-2.605701E+001	0.194536008	-6.539764E+001	0.194536008	-1.652534E+001	-31.4190500	0.194536008	-1.721801E+001
765	0.195884467	-2.599276E+001	0.195884467	-6.580454E+001	0.195884467	-1.666041E+001	-31.8640300	0.195884467	-1.720000E+001
766	0.197242274	-2.592613E+001	0.197242274	-6.558829E+001	0.197242274	-1.679948E+001	-32.3479300	0.197242274	-1.717508E+001
767	0.198609492	-2.586700E+001	0.198609492	-6.616132E+001	0.198609492	-1.693696E+001	-32.8141600	0.198609492	-1.714546E+001
768	0.199986187	-2.582014E+001	0.199986187	-6.608008E+001	0.199986187	-1.707195E+001	-33.2852600	0.199986187	-1.712479E+001
769	0.201372425	-2.574364E+001	0.201372425	-6.601223E+001	0.201372425	-1.720579E+001	-33.7833600	0.201372425	-1.709744E+001
770	0.202768272	-2.567930E+001	0.202768272	-6.633670E+001	0.202768272	-1.734481E+001	-34.2785400	0.202768272	-1.706584E+001
771	0.204173794	-2.562219E+001	0.204173794	-6.573980E+001	0.204173794	-1.748317E+001	-34.7987100	0.204173794	-1.703645E+001
772	0.205589060	-2.555761E+001	0.205589060	-6.584853E+001	0.205589060	-1.762211E+001	-35.3259500	0.205589060	-1.700830E+001
773	0.207014135	-2.549816E+001	0.207014135	-6.628108E+001	0.207014135	-1.775482E+001	-35.8788000	0.207014135	-1.697794E+001
774	0.208449088	-2.542415E+001	0.208449088	-6.662436E+001	0.208449088	-1.788980E+001	-36.4048500	0.208449088	-1.694777E+001
775	0.209893988	-2.537249E+001	0.209893988	-6.618738E+001	0.209893988	-1.803093E+001	-36.9498900	0.209893988	-1.691196E+001
