!9/13/2017.11:18:55.AM
!RF.CORRECTION: 12.TERM.CAL
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       	TRACE.1           	TRACE.2           	TRACE.3           	TRACE.4           
!PARAMETER:   	S11               	S12               	S21               	S22               
!GRAPH:       	LOGMAG            	LOGMAG            	LOGMAG.PHASE      	LOGMAG            
!SMOOTHING:   	OFF               	OFF               	OFF               	OFF               
!TIMEDOMAIN:  	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     	NOT.INSTALLED     
PNT	FREQ1.GHZ	LOGMAG1	FREQ2.GHZ	LOGMAG2	FREQ3.GHZ	LOGMAG3	PHASE3.DEG	FREQ4.GHZ	LOGMAG4
584	0.056104798	-2.999656E+001	0.056104798	-9.104272E+001	0.056104798	4.000262E+000	-62.4182300	0.056104798	-2.191731E+001
585	0.056493697	-2.999595E+001	0.056493697	-9.279240E+001	0.056493697	4.040222E+000	-63.1440000	0.056493697	-2.185763E+001
586	0.056885293	-2.995128E+001	0.056885293	-9.708391E+001	0.056885293	4.080949E+000	-63.8798200	0.056885293	-2.179903E+001
587	0.057279603	-2.995317E+001	0.057279603	-8.746431E+001	0.057279603	4.119759E+000	-64.6538900	0.057279603	-2.175764E+001
588	0.057676646	-2.991598E+001	0.057676646	-8.843696E+001	0.057676646	4.159442E+000	-65.4417800	0.057676646	-2.169073E+001
589	0.058076442	-2.990269E+001	0.058076442	-1.144131E+002	0.058076442	4.204974E+000	-66.2714200	0.058076442	-2.163876E+001
590	0.058479008	-2.988286E+001	0.058479008	-9.023193E+001	0.058479008	4.253231E+000	-67.1379100	0.058479008	-2.159246E+001
591	0.058884366	-2.987696E+001	0.058884366	-9.320808E+001	0.058884366	4.308557E+000	-68.0521200	0.058884366	-2.153497E+001
592	0.059292532	-2.986407E+001	0.059292532	-9.383611E+001	0.059292532	4.373596E+000	-69.0726200	0.059292532	-2.148880E+001
593	0.059703529	-2.982727E+001	0.059703529	-8.990622E+001	0.059703529	4.438608E+000	-70.3009600	0.059703529	-2.142809E+001
594	0.060117374	-2.980450E+001	0.060117374	-9.847514E+001	0.060117374	4.483959E+000	-71.7289700	0.060117374	-2.136973E+001
595	0.060534087	-2.979223E+001	0.060534087	-1.046944E+002	0.060534087	4.509286E+000	-73.4224500	0.060534087	-2.132491E+001
596	0.060953690	-2.976660E+001	0.060953690	-1.013113E+002	0.060953690	4.520455E+000	-75.3509800	0.060953690	-2.126718E+001
597	0.061376201	-2.973652E+001	0.061376201	-1.000984E+002	0.061376201	4.520000E+000	-77.5159100	0.061376201	-2.120987E+001
598	0.061801640	-2.973492E+001	0.061801640	-9.183762E+001	0.061801640	4.507469E+000	-79.9688500	0.061801640	-2.116279E+001
599	0.062230029	-2.972172E+001	0.062230029	-8.825173E+001	0.062230029	4.483843E+000	-82.5401500	0.062230029	-2.111096E+001
600	0.062661386	-2.970637E+001	0.062661386	-1.064468E+002	0.062661386	4.458684E+000	-85.0256000	0.062661386	-2.106194E+001
601	0.063095734	-2.970206E+001	0.063095734	-9.704530E+001	0.063095734	4.426803E+000	-87.4125400	0.063095734	-2.100135E+001
602	0.063533093	-2.966332E+001	0.063533093	-9.765421E+001	0.063533093	4.392078E+000	-89.7293100	0.063533093	-2.095130E+001
603	0.063973484	-2.964837E+001	0.063973484	-8.985242E+001	0.063973484	4.355797E+000	-91.9386400	0.063973484	-2.090572E+001
604	0.064416927	-2.961769E+001	0.064416927	-9.584942E+001	0.064416927	4.320638E+000	-94.1600000	0.064416927	-2.084772E+001
605	0.064863443	-2.958615E+001	0.064863443	-9.327290E+001	0.064863443	4.282987E+000	-96.2807700	0.064863443	-2.079846E+001
606	0.065313055	-2.956635E+001	0.065313055	-9.134180E+001	0.065313055	4.242935E+000	-98.3485000	0.065313055	-2.073491E+001
607	0.065765784	-2.954855E+001	0.065765784	-9.189508E+001	0.065765784	4.196730E+000	-100.4132000	0.065765784	-2.069248E+001
608	0.066221650	-2.952998E+001	0.066221650	-8.995953E+001	0.066221650	4.154096E+000	-102.4211000	0.066221650	-2.063841E+001
609	0.066680677	-2.951304E+001	0.066680677	-9.971046E+001	0.066680677	4.112755E+000	-104.3994000	0.066680677	-2.058392E+001
610	0.067142885	-2.948662E+001	0.067142885	-9.860010E+001	0.067142885	4.069003E+000	-106.3394000	0.067142885	-2.053524E+001
611	0.067608298	-2.947982E+001	0.067608298	-9.858087E+001	0.067608298	4.023913E+000	-108.2612000	0.067608298	-2.047666E+001
612	0.068076936	-2.944174E+001	0.068076936	-9.511823E+001	0.068076936	3.980148E+000	-110.1406000	0.068076936	-2.042016E+001
613	0.068548823	-2.943077E+001	0.068548823	-9.411263E+001	0.068548823	3.932061E+000	-112.0074000	0.068548823	-2.037200E+001
614	0.069023980	-2.939543E+001	0.069023980	-8.821412E+001	0.069023980	3.886730E+000	-113.8334000	0.069023980	-2.032362E+001
615	0.069502432	-2.938637E+001	0.069502432	-9.014111E+001	0.069502432	3.839027E+000	-115.6930000	0.069502432	-2.027786E+001
616	0.069984200	-2.934367E+001	0.069984200	-9.447845E+001	0.069984200	3.790727E+000	-117.5185000	0.069984200	-2.021939E+001
617	0.070469307	-2.932276E+001	0.070469307	-9.198091E+001	0.070469307	3.744074E+000	-119.3440000	0.070469307	-2.016969E+001
618	0.070957777	-2.930124E+001	0.070957777	-9.910984E+001	0.070957777	3.694960E+000	-121.1385000	0.070957777	-2.011858E+001
619	0.071449633	-2.928691E+001	0.071449633	-9.646680E+001	0.071449633	3.647167E+000	-122.9318000	0.071449633	-2.007126E+001
620	0.071944898	-2.923051E+001	0.071944898	-9.035569E+001	0.071944898	3.598543E+000	-124.7321000	0.071944898	-2.002264E+001
621	0.072443596	-2.921296E+001	0.072443596	-9.518358E+001	0.072443596	3.549196E+000	-126.5107000	0.072443596	-1.997379E+001
622	0.072945751	-2.916648E+001	0.072945751	-9.186599E+001	0.072945751	3.498393E+000	-128.3020000	0.072945751	-1.992431E+001
623	0.073451387	-2.913816E+001	0.073451387	-8.956403E+001	0.073451387	3.447709E+000	-130.1396000	0.073451387	-1.987438E+001
624	0.073960528	-2.912417E+001	0.073960528	-9.195451E+001	0.073960528	3.395453E+000	-131.9308000	0.073960528	-1.982196E+001
625	0.074473197	-2.908779E+001	0.074473197	-8.669231E+001	0.074473197	3.341784E+000	-133.7699000	0.074473197	-1.977784E+001
626	0.074989421	-2.904851E+001	0.074989421	-8.639840E+001	0.074989421	3.288285E+000	-135.5892000	0.074989421	-1.973353E+001
627	0.075509223	-2.901108E+001	0.075509223	-9.234285E+001	0.075509223	3.236170E+000	-137.4799000	0.075509223	-1.967744E+001
628	0.076032628	-2.896495E+001	0.076032628	-9.198788E+001	0.076032628	3.183272E+000	-139.4698000	0.076032628	-1.963284E+001
629	0.076559661	-2.893159E+001	0.076559661	-8.722704E+001	0.076559661	3.130868E+000	-141.5697000	0.076559661	-1.958453E+001
630	0.077090347	-2.884601E+001	0.077090347	-8.805717E+001	0.077090347	3.074232E+000	-144.0376000	0.077090347	-1.953728E+001
631	0.077624712	-3.592829E+001	0.077624712	-9.265632E+001	0.077624712	3.065889E+000	129.8610000	0.077624712	-1.949962E+001
632	0.078162780	-3.623875E+001	0.078162780	-8.953233E+001	0.078162780	3.005656E+000	127.1962000	0.078162780	-1.944756E+001
633	0.078704579	-3.653987E+001	0.078704579	-8.814037E+001	0.078704579	2.943022E+000	124.6086000	0.078704579	-1.940134E+001
634	0.079250133	-3.674252E+001	0.079250133	-8.978519E+001	0.079250133	2.883812E+000	122.1777000	0.079250133	-1.935844E+001
635	0.079799469	-3.697519E+001	0.079799469	-8.767958E+001	0.079799469	2.821004E+000	119.7582000	0.079799469	-1.931055E+001
636	0.080352612	-3.716761E+001	0.080352612	-9.133332E+001	0.080352612	2.762990E+000	117.4055000	0.080352612	-1.926506E+001
637	0.080909590	-3.730106E+001	0.080909590	-9.501034E+001	0.080909590	2.704768E+000	115.1033000	0.080909590	-1.922230E+001
638	0.081470428	-3.745837E+001	0.081470428	-9.016200E+001	0.081470428	2.639591E+000	112.8743000	0.081470428	-1.918145E+001
639	0.082035154	-3.755455E+001	0.082035154	-9.133188E+001	0.082035154	2.579379E+000	110.6876000	0.082035154	-1.914036E+001
640	0.082603795	-3.760432E+001	0.082603795	-9.720328E+001	0.082603795	2.518707E+000	108.5611000	0.082603795	-1.909850E+001
641	0.083176377	-3.764827E+001	0.083176377	-8.697257E+001	0.083176377	2.453992E+000	106.4900000	0.083176377	-1.905487E+001
642	0.083752928	-3.767022E+001	0.083752928	-8.528288E+001	0.083752928	2.391764E+000	104.4858000	0.083752928	-1.901015E+001
643	0.084333476	-3.764876E+001	0.084333476	-8.786101E+001	0.084333476	2.326095E+000	102.4883000	0.084333476	-1.897274E+001
644	0.084918048	-3.760376E+001	0.084918048	-8.888962E+001	0.084918048	2.258965E+000	100.5499000	0.084918048	-1.893112E+001
645	0.085506671	-3.754671E+001	0.085506671	-8.713112E+001	0.085506671	2.195854E+000	98.6670500	0.085506671	-1.889260E+001
646	0.086099375	-3.748663E+001	0.086099375	-9.106675E+001	0.086099375	2.131613E+000	96.8306300	0.086099375	-1.885649E+001
647	0.086696188	-3.734526E+001	0.086696188	-8.928296E+001	0.086696188	2.066113E+000	94.9965500	0.086696188	-1.881386E+001
648	0.087297137	-3.724950E+001	0.087297137	-9.398898E+001	0.087297137	2.000758E+000	93.2587200	0.087297137	-1.877820E+001
649	0.087902252	-3.711502E+001	0.087902252	-8.720003E+001	0.087902252	1.934574E+000	91.5289100	0.087902252	-1.873230E+001
650	0.088511561	-3.700452E+001	0.088511561	-8.286293E+001	0.088511561	1.867041E+000	89.8568500	0.088511561	-1.869770E+001
651	0.089125094	-3.685724E+001	0.089125094	-8.692462E+001	0.089125094	1.802669E+000	88.2124300	0.089125094	-1.865775E+001
652	0.089742879	-3.674208E+001	0.089742879	-8.657065E+001	0.089742879	1.734192E+000	86.5960200	0.089742879	-1.862043E+001
653	0.090364947	-3.657393E+001	0.090364947	-8.605002E+001	0.090364947	1.662982E+000	85.0093200	0.090364947	-1.858005E+001
654	0.090991327	-3.638841E+001	0.090991327	-8.738969E+001	0.090991327	1.599660E+000	83.4818800	0.090991327	-1.854171E+001
655	0.091622049	-3.623594E+001	0.091622049	-8.549818E+001	0.091622049	1.530371E+000	81.9804200	0.091622049	-1.850316E+001
656	0.092257143	-3.611501E+001	0.092257143	-8.595778E+001	0.092257143	1.462515E+000	80.5240900	0.092257143	-1.846043E+001
657	0.092896639	-3.592040E+001	0.092896639	-8.753708E+001	0.092896639	1.390775E+000	79.0819900	0.092896639	-1.842082E+001
658	0.093540567	-3.575887E+001	0.093540567	-9.006841E+001	0.093540567	1.325511E+000	77.6666400	0.093540567	-1.837924E+001
659	0.094188960	-3.563224E+001	0.094188960	-9.128890E+001	0.094188960	1.256925E+000	76.3105000	0.094188960	-1.833169E+001
660	0.094841846	-3.548071E+001	0.094841846	-8.646501E+001	0.094841846	1.186095E+000	74.9769300	0.094841846	-1.829156E+001
661	0.095499259	-3.534000E+001	0.095499259	-8.855330E+001	0.095499259	1.112990E+000	73.7246800	0.095499259	-1.824647E+001
662	0.096161228	-3.516267E+001	0.096161228	-8.335006E+001	0.096161228	1.046179E+000	72.4941000	0.096161228	-1.820094E+001
663	0.096827786	-3.505716E+001	0.096827786	-8.676182E+001	0.096827786	9.781458E-001	71.3792400	0.096827786	-1.815802E+001
664	0.097498964	-3.489105E+001	0.097498964	-8.554504E+001	0.097498964	9.070688E-001	70.2656900	0.097498964	-1.811012E+001
665	0.098174794	-3.478503E+001	0.098174794	-8.572549E+001	0.098174794	8.394843E-001	69.1904000	0.098174794	-1.805952E+001
666	0.098855309	-3.463811E+001	0.098855309	-8.918867E+001	0.098855309	7.688750E-001	68.1717200	0.098855309	-1.801120E+001
667	0.099540542	-3.450271E+001	0.099540542	-8.874547E+001	0.099540542	7.010834E-001	67.1710700	0.099540542	-1.796534E+001
668	0.100230524	-3.434366E+001	0.100230524	-8.684577E+001	0.100230524	6.308882E-001	66.1796700	0.100230524	-1.791474E+001
669	0.100925289	-3.425023E+001	0.100925289	-8.798474E+001	0.100925289	5.573222E-001	65.2997800	0.100925289	-1.786683E+001
670	0.101624869	-3.411115E+001	0.101624869	-8.621520E+001	0.101624869	4.891681E-001	64.4138900	0.101624869	-1.781325E+001
671	0.102329299	-3.397480E+001	0.102329299	-8.935744E+001	0.102329299	4.204439E-001	63.5686500	0.102329299	-1.776669E+001
672	0.103038612	-3.384044E+001	0.103038612	-8.860203E+001	0.103038612	3.534161E-001	62.7980300	0.103038612	-1.771767E+001
673	0.103752842	-3.372545E+001	0.103752842	-8.463300E+001	0.103752842	2.819553E-001	62.0674700	0.103752842	-1.766681E+001
674	0.104472022	-3.363612E+001	0.104472022	-8.693077E+001	0.104472022	2.134018E-001	61.3741200	0.104472022	-1.762082E+001
675	0.105196187	-3.349924E+001	0.105196187	-8.508829E+001	0.105196187	1.435319E-001	60.7394800	0.105196187	-1.756926E+001
676	0.105925373	-3.337280E+001	0.105925373	-9.058036E+001	0.105925373	7.369192E-002	60.1473700	0.105925373	-1.751824E+001
677	0.106659612	-3.327633E+001	0.106659612	-9.103702E+001	0.106659612	5.093958E-003	59.5876700	0.106659612	-1.746506E+001
678	0.107398941	-3.315910E+001	0.107398941	-9.433675E+001	0.107398941	-6.181529E-002	59.0538800	0.107398941	-1.741675E+001
679	0.108143395	-3.304872E+001	0.108143395	-8.596968E+001	0.108143395	-1.334371E-001	58.5480000	0.108143395	-1.736483E+001
680	0.108893009	-3.291746E+001	0.108893009	-8.791871E+001	0.108893009	-1.992470E-001	58.0436900	0.108893009	-1.731658E+001
681	0.109647820	-3.281676E+001	0.109647820	-8.931950E+001	0.109647820	-2.699149E-001	57.6148700	0.109647820	-1.726767E+001
682	0.110407862	-3.272890E+001	0.110407862	-8.633559E+001	0.110407862	-3.379732E-001	57.1362600	0.110407862	-1.722151E+001
683	0.111173173	-3.261702E+001	0.111173173	-9.488053E+001	0.111173173	-4.077905E-001	56.7150800	0.111173173	-1.716970E+001
684	0.111943788	-3.250453E+001	0.111943788	-8.804734E+001	0.111943788	-4.746926E-001	56.2771300	0.111943788	-1.712788E+001
685	0.112719746	-3.238931E+001	0.112719746	-9.070790E+001	0.112719746	-5.389493E-001	55.9044500	0.112719746	-1.708091E+001
686	0.113501082	-3.229239E+001	0.113501082	-8.643350E+001	0.113501082	-6.118318E-001	55.6011800	0.113501082	-1.703169E+001
687	0.114287833	-3.216771E+001	0.114287833	-8.580360E+001	0.114287833	-6.778753E-001	55.2673000	0.114287833	-1.698886E+001
688	0.115080039	-3.205984E+001	0.115080039	-8.653439E+001	0.115080039	-7.486072E-001	54.9969400	0.115080039	-1.694283E+001
689	0.115877736	-3.196443E+001	0.115877736	-8.928231E+001	0.115877736	-8.207869E-001	54.7796700	0.115877736	-1.689724E+001
690	0.116680962	-3.186115E+001	0.116680962	-8.753450E+001	0.116680962	-8.832939E-001	54.6046900	0.116680962	-1.685301E+001
691	0.117489755	-3.174289E+001	0.117489755	-8.720504E+001	0.117489755	-9.539976E-001	54.4210000	0.117489755	-1.680949E+001
692	0.118304156	-3.163294E+001	0.118304156	-8.667260E+001	0.118304156	-1.024289E+000	54.2864600	0.118304156	-1.676829E+001
693	0.119124201	-3.153822E+001	0.119124201	-8.736623E+001	0.119124201	-1.094628E+000	54.1254300	0.119124201	-1.672538E+001
694	0.119949930	-3.142894E+001	0.119949930	-8.535037E+001	0.119949930	-1.166806E+000	53.9656700	0.119949930	-1.668579E+001
695	0.120781384	-3.132057E+001	0.120781384	-8.732912E+001	0.120781384	-1.239470E+000	53.7900300	0.120781384	-1.663527E+001
696	0.121618600	-3.123640E+001	0.121618600	-9.028003E+001	0.121618600	-1.308341E+000	53.6470400	0.121618600	-1.659661E+001
697	0.122461620	-3.112687E+001	0.122461620	-8.472070E+001	0.122461620	-1.386027E+000	53.4974000	0.122461620	-1.655768E+001
698	0.123310483	-3.102279E+001	0.123310483	-9.152022E+001	0.123310483	-1.462823E+000	53.3892300	0.123310483	-1.651771E+001
699	0.124165231	-3.093242E+001	0.124165231	-8.817471E+001	0.124165231	-1.536322E+000	53.2634100	0.124165231	-1.647634E+001
700	0.125025903	-3.082687E+001	0.125025903	-8.857475E+001	0.125025903	-1.614653E+000	53.1753600	0.125025903	-1.643936E+001
701	0.125892541	-3.073061E+001	0.125892541	-8.917762E+001	0.125892541	-1.695396E+000	53.0901500	0.125892541	-1.639645E+001
702	0.126765187	-3.063512E+001	0.126765187	-9.366745E+001	0.126765187	-1.776158E+000	53.0662600	0.126765187	-1.636275E+001
703	0.127643881	-3.053804E+001	0.127643881	-8.908833E+001	0.127643881	-1.855429E+000	53.0175900	0.127643881	-1.632470E+001
704	0.128528666	-3.043321E+001	0.128528666	-9.191153E+001	0.128528666	-1.943507E+000	52.9983500	0.128528666	-1.628412E+001
705	0.129419584	-3.033486E+001	0.129419584	-8.962013E+001	0.129419584	-2.024275E+000	52.9960500	0.129419584	-1.624673E+001
706	0.130316678	-3.024730E+001	0.130316678	-8.706855E+001	0.130316678	-2.111755E+000	52.9765900	0.130316678	-1.620966E+001
707	0.131219990	-3.015700E+001	0.131219990	-9.136685E+001	0.131219990	-2.203462E+000	52.9970900	0.131219990	-1.617748E+001
708	0.132129563	-3.005559E+001	0.132129563	-9.282713E+001	0.132129563	-2.294106E+000	53.0251400	0.132129563	-1.614185E+001
709	0.133045442	-2.996825E+001	0.133045442	-9.384456E+001	0.133045442	-2.386372E+000	53.0485600	0.133045442	-1.610330E+001
710	0.133967669	-2.987745E+001	0.133967669	-8.570556E+001	0.133967669	-2.479980E+000	53.1209600	0.133967669	-1.606870E+001
711	0.134896288	-2.979883E+001	0.134896288	-9.246046E+001	0.134896288	-2.578229E+000	53.1998300	0.134896288	-1.603459E+001
712	0.135831345	-2.969900E+001	0.135831345	-8.689114E+001	0.135831345	-2.680931E+000	53.2670200	0.135831345	-1.599811E+001
713	0.136772883	-2.961642E+001	0.136772883	-8.852853E+001	0.136772883	-2.783050E+000	53.3981000	0.136772883	-1.596811E+001
714	0.137720947	-2.953532E+001	0.137720947	-9.025542E+001	0.137720947	-2.887510E+000	53.5080100	0.137720947	-1.593234E+001
715	0.138675583	-2.945894E+001	0.138675583	-9.070860E+001	0.138675583	-2.992516E+000	53.6523900	0.138675583	-1.590229E+001
716	0.139636836	-2.935307E+001	0.139636836	-1.045969E+002	0.139636836	-3.101529E+000	53.8355000	0.139636836	-1.587052E+001
717	0.140604752	-2.928670E+001	0.140604752	-8.405331E+001	0.140604752	-3.216173E+000	53.9644900	0.140604752	-1.583685E+001
718	0.141579378	-2.920488E+001	0.141579378	-9.010423E+001	0.141579378	-3.332186E+000	54.1123400	0.141579378	-1.580704E+001
719	0.142560759	-2.913989E+001	0.142560759	-8.777854E+001	0.142560759	-3.446998E+000	54.2181000	0.142560759	-1.577723E+001
720	0.143548943	-2.906336E+001	0.143548943	-8.817039E+001	0.143548943	-3.575599E+000	54.2619600	0.143548943	-1.574513E+001
721	0.144543977	-2.897116E+001	0.144543977	-9.019680E+001	0.144543977	-3.702439E+000	54.3219500	0.144543977	-1.571458E+001
722	0.145545908	-2.890374E+001	0.145545908	-8.674605E+001	0.145545908	-3.838621E+000	54.3879100	0.145545908	-1.568301E+001
723	0.146554784	-2.885595E+001	0.146554784	-8.753082E+001	0.146554784	-3.979690E+000	54.4642000	0.146554784	-1.565564E+001
724	0.147570653	-2.877094E+001	0.147570653	-9.657097E+001	0.147570653	-4.134950E+000	54.5712100	0.147570653	-1.562675E+001
725	0.148593564	-2.869252E+001	0.148593564	-8.854938E+001	0.148593564	-4.294932E+000	54.6207100	0.148593564	-1.559981E+001
726	0.149623566	-2.862190E+001	0.149623566	-9.008541E+001	0.149623566	-4.466860E+000	54.6978200	0.149623566	-1.556531E+001
727	0.150660707	-2.854449E+001	0.150660707	-9.158959E+001	0.150660707	-4.648280E+000	54.6897800	0.150660707	-1.554363E+001
728	0.151705037	-2.848164E+001	0.151705037	-8.751793E+001	0.151705037	-4.840986E+000	54.6898500	0.151705037	-1.551580E+001
729	0.152756606	-2.841649E+001	0.152756606	-9.818504E+001	0.152756606	-5.042501E+000	54.6129100	0.152756606	-1.548626E+001
730	0.153815464	-2.834141E+001	0.153815464	-9.345249E+001	0.153815464	-5.249138E+000	54.4817700	0.153815464	-1.546369E+001
731	0.154881662	-2.827727E+001	0.154881662	-8.693341E+001	0.154881662	-5.469353E+000	54.2723600	0.154881662	-1.543130E+001
732	0.155955250	-2.820669E+001	0.155955250	-9.174579E+001	0.155955250	-5.690042E+000	53.9843000	0.155955250	-1.540328E+001
733	0.157036280	-2.813529E+001	0.157036280	-9.390405E+001	0.157036280	-5.910742E+000	53.6248200	0.157036280	-1.538302E+001
734	0.158124804	-2.805556E+001	0.158124804	-8.630547E+001	0.158124804	-6.141841E+000	53.2042200	0.158124804	-1.535999E+001
735	0.159220873	-2.799410E+001	0.159220873	-9.035341E+001	0.159220873	-6.378367E+000	52.7503800	0.159220873	-1.533487E+001
736	0.160324539	-2.793242E+001	0.160324539	-8.287482E+001	0.160324539	-6.614109E+000	52.2468600	0.160324539	-1.530612E+001
737	0.161435856	-2.787273E+001	0.161435856	-8.381111E+001	0.161435856	-6.840659E+000	51.6305500	0.161435856	-1.528524E+001
738	0.162554876	-2.779812E+001	0.162554876	-8.517788E+001	0.162554876	-7.078672E+000	51.0411200	0.162554876	-1.526099E+001
739	0.163681652	-2.773716E+001	0.163681652	-8.675700E+001	0.163681652	-7.314044E+000	50.3743100	0.163681652	-1.525064E+001
740	0.164816239	-2.766983E+001	0.164816239	-8.817281E+001	0.164816239	-7.560205E+000	49.7042100	0.164816239	-1.523554E+001
741	0.165958691	-2.759891E+001	0.165958691	-8.419841E+001	0.165958691	-7.797789E+000	48.9689500	0.165958691	-1.521124E+001
742	0.167109061	-2.753646E+001	0.167109061	-8.791447E+001	0.167109061	-8.040873E+000	48.1548900	0.167109061	-1.518238E+001
743	0.168267406	-2.746820E+001	0.168267406	-9.068001E+001	0.168267406	-8.274158E+000	47.3782900	0.168267406	-1.516376E+001
744	0.169433780	-2.740221E+001	0.169433780	-9.169310E+001	0.169433780	-8.513849E+000	46.5524300	0.169433780	-1.513881E+001
745	0.170608239	-2.734151E+001	0.170608239	-1.089604E+002	0.170608239	-8.760297E+000	45.6656300	0.170608239	-1.511528E+001
746	0.171790839	-2.728578E+001	0.171790839	-8.910371E+001	0.171790839	-9.000390E+000	44.8211000	0.171790839	-1.509436E+001
747	0.172981636	-2.722111E+001	0.172981636	-9.195320E+001	0.172981636	-9.248231E+000	43.9421400	0.172981636	-1.507236E+001
748	0.174180687	-2.715751E+001	0.174180687	-9.425952E+001	0.174180687	-9.493109E+000	43.0354700	0.174180687	-1.505286E+001
749	0.175388050	-2.709659E+001	0.175388050	-9.012157E+001	0.175388050	-9.737608E+000	42.1722300	0.175388050	-1.503481E+001
750	0.176603782	-2.702912E+001	0.176603782	-9.217014E+001	0.176603782	-9.975270E+000	41.2303700	0.176603782	-1.501245E+001
751	0.177827941	-2.696324E+001	0.177827941	-9.038722E+001	0.177827941	-1.021539E+001	40.2559300	0.177827941	-1.498918E+001
752	0.179060585	-2.689135E+001	0.179060585	-8.686060E+001	0.179060585	-1.045503E+001	39.3277100	0.179060585	-1.497284E+001
753	0.180301774	-2.683339E+001	0.180301774	-8.570988E+001	0.180301774	-1.070358E+001	38.3588000	0.180301774	-1.495436E+001
754	0.181551566	-2.676049E+001	0.181551566	-8.739784E+001	0.181551566	-1.094231E+001	37.3636200	0.181551566	-1.493207E+001
755	0.182810022	-2.672028E+001	0.182810022	-8.369613E+001	0.182810022	-1.119100E+001	36.3033200	0.182810022	-1.491422E+001
756	0.184077200	-2.665363E+001	0.184077200	-8.507945E+001	0.184077200	-1.143492E+001	35.3183100	0.184077200	-1.489563E+001
757	0.185353162	-2.658613E+001	0.185353162	-8.548335E+001	0.185353162	-1.168181E+001	34.3354400	0.185353162	-1.487956E+001
758	0.186637969	-2.653534E+001	0.186637969	-8.250587E+001	0.186637969	-1.192846E+001	33.3689000	0.186637969	-1.486261E+001
759	0.187931682	-2.645659E+001	0.187931682	-9.049463E+001	0.187931682	-1.216819E+001	32.3800200	0.187931682	-1.484492E+001
760	0.189234362	-2.639398E+001	0.189234362	-8.558128E+001	0.189234362	-1.241029E+001	31.3465300	0.189234362	-1.481745E+001
761	0.190546072	-2.633566E+001	0.190546072	-8.568991E+001	0.190546072	-1.264815E+001	30.3569500	0.190546072	-1.479627E+001
762	0.191866874	-2.627859E+001	0.191866874	-8.513754E+001	0.191866874	-1.288825E+001	29.3362700	0.191866874	-1.478258E+001
763	0.193196832	-2.622411E+001	0.193196832	-8.529717E+001	0.193196832	-1.312351E+001	28.3854500	0.193196832	-1.476229E+001
764	0.194536008	-2.615165E+001	0.194536008	-8.427368E+001	0.194536008	-1.336340E+001	27.4260400	0.194536008	-1.474037E+001
765	0.195884467	-2.609401E+001	0.195884467	-8.795848E+001	0.195884467	-1.359812E+001	26.4401600	0.195884467	-1.472508E+001
766	0.197242274	-2.602700E+001	0.197242274	-8.578192E+001	0.197242274	-1.383844E+001	25.3945400	0.197242274	-1.470256E+001
767	0.198609492	-2.597362E+001	0.198609492	-8.626059E+001	0.198609492	-1.406408E+001	24.3272000	0.198609492	-1.469002E+001
768	0.199986187	-2.591885E+001	0.199986187	-8.661099E+001	0.199986187	-1.428932E+001	23.3046200	0.199986187	-1.467420E+001
769	0.201372425	-2.584308E+001	0.201372425	-9.098084E+001	0.201372425	-1.451831E+001	22.2689300	0.201372425	-1.465595E+001
770	0.202768272	-2.577950E+001	0.202768272	-8.195789E+001	0.202768272	-1.474791E+001	21.2273300	0.202768272	-1.463545E+001
771	0.204173794	-2.571641E+001	0.204173794	-9.623528E+001	0.204173794	-1.498076E+001	20.1512300	0.204173794	-1.461579E+001
772	0.205589060	-2.564899E+001	0.205589060	-8.791139E+001	0.205589060	-1.521466E+001	19.0906600	0.205589060	-1.460114E+001
773	0.207014135	-2.558949E+001	0.207014135	-8.684653E+001	0.207014135	-1.544036E+001	18.0407200	0.207014135	-1.458404E+001
774	0.208449088	-2.553233E+001	0.208449088	-8.502799E+001	0.208449088	-1.567196E+001	16.9764500	0.208449088	-1.456792E+001
775	0.209893988	-2.546919E+001	0.209893988	-8.616144E+001	0.209893988	-1.589148E+001	15.9113800	0.209893988	-1.454859E+001
776	0.211348904	-2.541110E+001	0.211348904	-8.737931E+001	0.211348904	-1.611926E+001	14.8350000	0.211348904	-1.452428E+001
777	0.212813905	-2.533634E+001	0.212813905	-9.288800E+001	0.212813905	-1.633901E+001	13.7445700	0.212813905	-1.450218E+001
778	0.214289060	-2.527867E+001	0.214289060	-9.223819E+001	0.214289060	-1.656442E+001	12.6274300	0.214289060	-1.448572E+001
779	0.215774441	-2.522583E+001	0.215774441	-9.075723E+001	0.215774441	-1.679211E+001	11.4536800	0.215774441	-1.446832E+001
780	0.217270118	-2.516072E+001	0.217270118	-8.820891E+001	0.217270118	-1.703577E+001	10.2481700	0.217270118	-1.444714E+001
781	0.218776162	-2.511295E+001	0.218776162	-9.012082E+001	0.218776162	-1.728130E+001	9.1354830	0.218776162	-1.442955E+001
782	0.220292646	-2.506677E+001	0.220292646	-9.033487E+001	0.220292646	-1.752558E+001	8.0126560	0.220292646	-1.441253E+001
783	0.221819642	-2.503259E+001	0.221819642	-8.645966E+001	0.221819642	-1.776434E+001	6.9475280	0.221819642	-1.439140E+001
